"id","y_2017","y_2018","y_2019","y_2020","y_2021"
181410107005,10.23,9.96,17.42,9.59,8.96
181410108001,10.45,9.14,8.76,13.17,13.56
181410108002,1.98,2.95,4.49,9.13,6.81
181410108003,2.2,2.42,3.98,3.29,2.84
181410108004,0.0,0.0,0.0,0.0,0.0
181410111001,6.12,1.97,2.3,3.47,11.11
181410111002,4.17,8.92,10.45,8.01,10.33
181410111003,5.36,7.21,8.58,12.0,21.46
181410111004,16.55,25.58,33.62,37.5,19.59
181410111005,2.76,0.0,0.0,1.16,6.91
181410113031,20.66,23.22,21.65,18.15,12.68
181410113032,0.0,0.0,0.0,6.01,32.03
181410113033,0.0,0.0,0.0,3.36,3.54
181410113034,0.0,0.0,2.39,8.65,8.52
181410113035,0.0,5.3,6.64,0.0,0.0
181410113041,4.24,4.14,5.07,4.66,2.67
181410113051,2.02,2.62,2.85,3.28,1.59
181410113052,3.64,6.04,6.1,4.37,3.98
181410113061,0.0,0.0,0.0,0.0,0.0
181410113062,3.92,0.0,0.0,0.0,0.0
181410113063,2.91,2.68,1.32,1.21,0.0
181410114031,0.0,0.0,0.0,0.0,0.0
181410114032,5.94,1.75,2.19,0.0,0.0
181410114033,0.0,0.0,0.0,0.0,0.0
181410114041,0.0,0.0,0.0,0.0,0.0
181410114042,0.0,0.0,0.0,1.81,0.0
181410114043,2.54,3.03,2.35,0.0,4.18
181410114051,0.0,0.0,0.0,0.0,0.0
181410114052,0.0,0.0,0.0,0.0,0.0
181410114053,0.0,1.97,2.63,8.17,8.25
181410114061,0.0,0.0,0.0,0.0,0.0
181410114062,0.0,0.0,0.0,0.0,0.0
181410114063,2.68,2.32,4.59,3.43,3.16
181410115011,17.04,12.38,12.97,10.79,14.6
181410115012,10.59,12.99,16.76,6.32,6.0
181410115031,3.09,2.54,3.01,2.3,1.06
181410115032,13.45,12.4,11.2,8.73,4.86
181410115041,3.19,3.64,7.16,5.96,1.87
181410115051,0.0,0.0,3.9,3.95,2.74
181410115052,8.16,5.31,6.77,4.85,5.08
181410115061,10.4,4.31,4.79,3.98,6.77
181410115062,7.24,7.67,8.05,7.97,8.29
181410116021,1.97,2.47,3.0,8.48,11.73
181410116022,4.98,6.71,6.41,6.48,7.57
